Name;Console;ID
Disney-Learning-Winnie-the-Pooh;PS1;52471
Disney-Libro-Animato-Creativo-Mulan;PS1;55318
Disney-Lilo-&-Stitch-Grossi-Guai-alle-Hawaii;PS1;55200
Disney-Peter-Pan-LAvventura-nellIsola-che-non-ce;PS1;55326
Disney-Pippo-Giochi-Pazzi;PS1;55205
Disney-Pooh-e-Tigro!-E-Qui-la-Festa;PS1;55262
Disney-Tarzan;PS1;55149
Disney-Tigro-e-la-Caccia-al-Miele;PS1;55210
Disneys-102-Dalmatians-Puppies-to-the-Rescue;PS1;54244
Disneys-102-Dalmatians-Puppies-to-the-Rescue;PS1;56366
Disneys-Action-Game-featuring-Hercules;PS1;51158
Disneys-Aladdin-in-Nasiras-Revenge;PS1;52765
Disneys-Atlantis-The-Lost-Empire;PS1;54913
Disneys-Dinosaur;PS1;52433
Disneys-Donald-Duck-Quack-Attack;PS1;52078
Disneys-Goofys-Fun-House;PS1;52442
Disneys-Lilo-&-Stitch-Trouble-in-Paradise;PS1;53932
Disneys-Mulan-Story-Studio;PS1;52456
Disneys-Party-Time-with-Winnie-the-Pooh;PS1;56367
Disneys-Peter-Pan-Adventures-in-Never-Land;PS1;52455
Disneys-Tarzan;PS1;55529
Disneys-The-Emperors-New-Groove;PS1;52629
Disneys-The-Lion-King-Simbas-Mighty-Adventure;PS1;56365
Disneys-The-Little-Mermaid-II;PS1;56364
Disneys-Tiggers-Honey-Hunt;PS1;54811
Disneys-Treasure-Planet;PS1;51104
Disney-Pixar-A-Bugs-Life;PS1;53936
Disney-Pixar-A-Bugs-Life-Disneys-Activity-Centre;PS1;55705
Disney-Pixar-A-Bugs-Life-Megaminimondo;PS1;55148
Disney-Pixar-Bottega-dei-Giochi-A-Bugs-Life-Megaminimondo;PS1;57327
Disney-Pixar-Buzz-Lightyear-da-Comando-Stellare;PS1;55499
Disney-Pixar-Buzz-Lightyear-of-Star-Command;PS1;55479
Disney-Pixar-Monsters-&-Co.-LIsola-dello-Spavento;PS1;55266
Disney-Pixar-Monsters-Inc.-Scare-Island;PS1;51991
Disney-Pixar-Toy-Story-2-Buzz-Lightyear-to-the-Rescue!;PS1;54991
Disney-Pixar-Toy-Story-2-Woody-e-Buzz-alla-riscossa!;PS1;57006
Disney-Pixar-Toy-Story-Racer;PS1;55894
Disney-Pixar-Toy-Story-Racer;PS1;55018
Disney-Pixar-Toy-Story-Racer;PS1;51590
Disruptor;PS1;52775
Divers-Dream;PS1;51067
Dodgem-Arena;PS1;53471
Doom;PS1;50716
Doom--EDC-;PS1;52774
Dracula-2-LUltimo-Santuario;PS1;55381
Dracula-2-The-Last-Sanctuary;PS1;52544
Dracula-La-Risurrezione;PS1;55272
Dracula-The-Resurrection;PS1;50766
Dragon-Ball-Z-Ultimate-Battle-22;PS1;50696
Dragon-Ball-Z-Ultimate-Battle-22;PS1;57436
Dragon-Ball-Final-Bout;PS1;51398
Dragon-Ball-Final-Bout;PS1;55509
Dragon-Tales-Dragonseek;PS1;52565
Dragon-Valor;PS1;52372
Dragon-Valor;PS1;55438
DragonHeart-Fire-&-Steel;PS1;54919
Dragstars;PS1;54743
Dreams;PS1;52234
Driver;PS1;50946
Driver;PS1;51593
Driver-2-Back-on-the-Streets;PS1;50713
Driver-2-Back-on-the-Streets;PS1;51602
Ducati-World;PS1;51710
Ducati-World;PS1;57142
Duke-Nukem;PS1;50964
Duke-Nukem-Land-of-the-Babes;PS1;50832
Duke-Nukem-Time-to-Kill;PS1;50968
Duke-Nukem-Time-to-Kill--Rerelease-;PS1;54935
Dukes-of-Hazzard-II-The-Daisy-Dukes-It-Out;PS1;54402
Dukes-of-Hazzard-The-Racing-for-Home;PS1;52047
Dune-2000;PS1;52651
Dynasty-Warriors;PS1;50800
E.T.-the-Extra-Terrestrial-Interplanetary-Mission;PS1;52074
EA-Sports-Superbike-2000;PS1;54798
EA-Sports-Supercross;PS1;54279
EA-Sports-Supercross-2000;PS1;51758
Eagle-One-Harrier-Attack;PS1;50924
Earthworm-Jim-2;PS1;54925
Echo-Night-The-Lord-of-Nightmares;PS1;6293
ECW-Anarchy-Rulz;PS1;55023
ECW-Hardcore-Revolution;PS1;55027
Egypt-1156-A.C.-LEnigma-della-Tomba-Reale;PS1;55188
Egypt-1156-B.C.-Tomb-of-the-Pharaoh;PS1;55727
Egypt-II-La-Profezia-di-Heliopolis;PS1;57620
Egypt-II-The-Heliopolis-Prophecy;PS1;55481
Ehrgeiz-God-Bless-the-Ring;PS1;51072
Elemental-Pinball;PS1;53664
Eliminator;PS1;53001
Epidemic;PS1;52977
Equestriad-2001;PS1;51641
ESPN-Extreme-Games;PS1;50738
Eternal-Eyes;PS1;53467
Europe-Racer;PS1;54271
European-Super-League;PS1;54834
Everybodys-Golf;PS1;54064
Everybodys-Golf-2;PS1;54375
Evil-Dead-Hail-to-the-King;PS1;50593
Evil-Zone;PS1;53986
Evos-Space-Adventures;PS1;50893
Excalibur-2555-A.D.;PS1;50769
Excalibur-2555-A.D.;PS1;55328
Exhumed;PS1;50595
Explosive-Racing;PS1;52600
Extreme-500;PS1;50894
Extreme-Ghostbusters-The-Ultimate-Invasion;PS1;52237
Extreme-Pinball;PS1;54945
Extreme-Snow-Break;PS1;54880
F.A.-Manager;PS1;51675
F.A.-Premier-League-Football-Manager-2000-The;PS1;54869
F.A.-Premier-League-Football-Manager-2001-The;PS1;52448
F.A.-Premier-League-Stars-2001-The;PS1;54885
F.A.-Premier-League-Stars-The;PS1;50976
F1-2000;PS1;51914
F1-2000;PS1;57590
F1-2000;PS1;55192
F1-Championship-Season-2000;PS1;51165
F1-Championship-Season-2000;PS1;51376
F1-Championship-Season-2000;PS1;55191
F1-Racing-Championship;PS1;52631
F1-World-Grand-Prix;PS1;52438
F1-World-Grand-Prix;PS1;55261
F1-World-Grand-Prix-1999-Season;PS1;50776
Fade-to-Black;PS1;51383
Fade-to-Black--SLES-00339-;PS1;51041
Family-Games-Compendium;PS1;51921
Fantastic-Four;PS1;54508
Fear-Effect;PS1;50918
Fear-Effect-2-Retro-Helix;PS1;50772
Felony-11-79;PS1;52487
FIFA-2000;PS1;50627
FIFA-2000;PS1;55265
FIFA-2001;PS1;51619
FIFA-2001;PS1;55336
FIFA-97;PS1;52445
FIFA-99;PS1;51001
FIFA-99;PS1;51148
FIFA-Football-2002;PS1;51153
FIFA-Football-2002;PS1;55487
FIFA-Football-2003;PS1;51679
FIFA-Football-2003;PS1;55344
FIFA-Football-2004;PS1;52449
FIFA-Football-2004;PS1;55345
FIFA-Football-2005;PS1;53760
FIFA-Football-2005;PS1;55490
FIFA-Soccer-96;PS1;52960
FIFA-Road-to-World-Cup-98;PS1;51620
FIFA-Road-to-World-Cup-98;PS1;53965
Fifth-Element-The;PS1;51411
Fighter-Maker;PS1;54970
Fighting-Force;PS1;50727
Fighting-Force--EDC-;PS1;58674
Fighting-Force-2;PS1;55003
Fighting-Force-2;PS1;55083
Final-Doom;PS1;50684
Final-Fantasy-Anthology-European-Edition---Final-Fantasy-IV;PS1;50596
Final-Fantasy-IX;PS1;51467
Final-Fantasy-IX;PS1;51523
Final-Fantasy-Origins-Final-Fantasy;PS1;51520
Final-Fantasy-Origins-Final-Fantasy-II;PS1;51519
Final-Fantasy-VI;PS1;50600
Final-Fantasy-VII;PS1;6294
Final-Fantasy-VII;PS1;50602
Final-Fantasy-VIII;PS1;50915
Final-Fantasy-VIII;PS1;51316
Finger-Flashing;PS1;6296
Firebugs;PS1;50706
Firestorm-Thunderhawk-2;PS1;53700
Firo-&-Klawd;PS1;55706
Fishermans-Bait-2-Big-Ol-Bass;PS1;53398
Fishermans-Bait-3;PS1;53499
Fishermans-Bait-Bass-Challenge;PS1;54817
Flintstones-The-Bedrock-Bowling;PS1;50896
Floating-Runner;PS1;54791
Fluid;PS1;51073
Flying-Squadron;PS1;55611
Football-Madness;PS1;54692
Football-Manager-Campionato-2001;PS1;55505
Football-Manager-Campionato-2002;PS1;57600
Ford-Racing;PS1;54662
Ford-Truck-Mania;PS1;54856
Formula-1;PS1;50956
Formula-1-97;PS1;50898
Formula-1-98;PS1;50901
Formula-GP;PS1;54101
Formula-Karts-Special-Edition;PS1;54849
Formula-Nippon;PS1;51004
Formula-Nippon;PS1;55152
Formula-One-2000;PS1;55683
Formula-One-2000;PS1;51563
Formula-One-2000;PS1;51592
Formula-One-2001;PS1;51354
Formula-One-2001;PS1;51183
Formula-One-2001;PS1;52458
Formula-One-99;PS1;50974
Formula-One-99;PS1;55677
Formula-One-Arcade;PS1;51143
Forsaken;PS1;51394
Forsaken;PS1;55216
Frank-Thomas-Big-Hurt-Baseball;PS1;54946
Freestyle-Motocross-McGrath-vs.-Pastrana;PS1;54674
Freestyle-Scooter;PS1;54859
Frenzy!;PS1;54928
Frogger;PS1;54702
Frogger-2-Swampys-Revenge;PS1;54792
Front-Mission-2;PS1;17045
Front-Mission-3;PS1;51471
Future-Cop-L.A.P.D.;PS1;55893
Future-Racer;PS1;52933
G-Police;PS1;51057
G-Police;PS1;55195
G-Police-Weapons-of-Justice;PS1;52521
G-Police-Weapons-of-Justice;PS1;55317
G.-Darius;PS1;53519
Galaga-Destination-Earth;PS1;54366
Galaxian^3;PS1;51685
Galaxy-Fight;PS1;54967
Galerians;PS1;52559
Gauntlet-Legends;PS1;51167
Gekido-Urban-Fighters;PS1;50899
Gekioh-Shooting-King;PS1;54373
Gex;PS1;54727
Gex-3D-Enter-the-Gecko;PS1;53014
Gex-Deep-Cover-Gecko;PS1;52698
Gex-Deep-Cover-Gecko;PS1;53521
Ghost-in-the-Shell;PS1;52271
Ghoul-Panic;PS1;54313
Gioca-con-i-Teletubbies;PS1;55376
Global-Domination;PS1;54340
Global-Domination;PS1;55502
Glover;PS1;51617
Goal-Storm;PS1;54973
Gold-and-Glory-The-Road-to-El-Dorado;PS1;51671
Golden-Goal-98;PS1;51941
Goldie;PS1;54766
GP-Challenge;PS1;52368
Gran-Turismo;PS1;50605
Gran-Turismo--EDC-;PS1;52094
Gran-Turismo-2--Arcade-Mode-;PS1;50606
Grand-Theft-Auto;PS1;51094
Grand-Theft-Auto--EDC-;PS1;51185
Grand-Theft-Auto-2;PS1;50628
Grand-Theft-Auto-London-1969;PS1;51173
Grand-Theft-Auto-Mission-Pack-1---London-1969;PS1;53872
Grand-Theft-Auto-Mission-Pack-1---London-1969;PS1;52087
Grande-Fratello-Il-Gioco;PS1;56387
Grandia;PS1;51074
Granstream-Saga-The;PS1;52347
Grid-Run;PS1;54827
Grinch-The;PS1;52267
Grind-Session;PS1;51700
Grudge-Warriors;PS1;51172
Guardian-of-Darkness-The;PS1;54248
Guardians-Crusade;PS1;54300
Guardians-Crusade;PS1;57601
Gubble;PS1;52940
Guilty-Gear;PS1;52362
Gundam-Battle-Assault;PS1;52653
Gundam-Battle-Assault-2;PS1;54863
Gunfighter-The-Legend-of-Jesse-James;PS1;54760
Gungage;PS1;52538
Gunship;PS1;50687
Hard-Boiled;PS1;55696
Hard-Edge;PS1;51314
Hardcore-4x4;PS1;50829
Harry-Potter-and-the-Chamber-of-Secrets;PS1;52295
Harry-Potter-and-the-Chamber-of-Secrets;PS1;53010
Harry-Potter-and-the-Chamber-of-Secrets;PS1;54986
Harry-Potter-and-the-Philosophers-Stone;PS1;54987
Harry-Potter-and-the-Philosophers-Stone;PS1;53294
Harry-Potter-and-the-Philosophers-Stone;PS1;50909
Harvest-Moon-Back-to-Nature;PS1;52238
HBO-Boxing;PS1;52680
Heart-of-Darkness;PS1;50863
Heart-of-Darkness;PS1;55198
Heart-of-Darkness--EDC-;PS1;50862
Heberekes-Popoitto;PS1;54972
Hellnight;PS1;52526
Hercs-Adventures;PS1;55480
Hercs-Adventures;PS1;57567
Herkules;PS1;55064
Hexen;PS1;51817
Hi-Octane;PS1;54039
Hidden-&-Dangerous;PS1;51019
Hogs-of-War;PS1;50836
Hogs-of-War-Nati-per-Soffritto;PS1;57568
Hot-Shot;PS1;54854
Hot-Wheels-Extreme-Racing;PS1;54737
Hot-Wheels-Turbo-Racing;PS1;54969
Hugo;PS1;54993
Hugo;PS1;55223
Hugo-2;PS1;52694
Hugo-2;PS1;55193
Hugo-Black-Diamond-Fever;PS1;55186
Hugo-Black-Diamond-Fever;PS1;52649
Hugo-Black-Diamond-Fever;PS1;53710
Hugo-Frog-Fighter;PS1;54264
Hugo-The-Evil-Mirror;PS1;54348
Hugo-The-Evil-Mirror;PS1;52687
Hugo-The-Evil-Mirror;PS1;56978
Hugo-The-Quest-for-the-Sunstones;PS1;55049
Hugo-The-Quest-for-the-Sunstones;PS1;54697
Hunchback-of-Notredame;PS1;52388
Hunter-The;PS1;52581
Hybrid;PS1;51377
Hydro-Thunder;PS1;54667
Hyper-Tennis-Final-Match;PS1;54688
Ian-Livingstones-Deathtrap-Dungeon;PS1;53823
Impact-Racing;PS1;54899
In-Cold-Blood;PS1;50609
In-the-Hunt;PS1;54829
Incredible-Crisis;PS1;51196
Incredible-Hulk-The-The-Pantheon-Saga;PS1;54722
Independence-Day-The-Game;PS1;54759
Indy-500;PS1;51918
Infestation;PS1;52370
Inspector-Gadget-Gadgets-Crazy-Maze;PS1;50953
International-Cricket-Captain-2000;PS1;53935
International-Cricket-Captain-2001-Ashes-Edition;PS1;51378
International-Cricket-Captain-2002;PS1;55726
International-Karate-+;PS1;52585
International-Moto-X;PS1;51005
International-Superstar-Soccer;PS1;55082
International-Superstar-Soccer;PS1;54879
International-Superstar-Soccer-Deluxe;PS1;54345
International-Superstar-Soccer-Pro;PS1;51379
International-Superstar-Soccer-Pro-98;PS1;54268
International-Superstar-Soccer-Pro-98;PS1;55435
International-Track-&-Field;PS1;51014
International-Track-&-Field-2;PS1;51015
Interplay-Sports-Baseball-2000;PS1;52365
Invasion;PS1;51342
Iron-Man-&-X-O-Manowar-in-Heavy-Metal;PS1;52628
Iron-Soldier-3;PS1;54900
iS-Internal-Section;PS1;6302
ISS-Pro-Evolution;PS1;50792
ISS-Pro-Evolution;PS1;55496
ISS-Pro-Evolution--EDC-;PS1;54740
ISS-Pro-Evolution-2;PS1;57521
ISS-Pro-Evolution-2;PS1;51142
ISS-Pro-Evolution-2--Alt-;PS1;58729
Italian-Job-The;PS1;50810
Italian-Job-The;PS1;52178
Italian-Job-The;PS1;57522
Iznogoud;PS1;54823
Jackie-Chan-Stuntmaster;PS1;51814
Jackie-Chan-Stuntmaster--Recalled-;PS1;58486
Jade-Cocoon-La-Leggenda-del-Tamamayu;PS1;55110
Jade-Cocoon-Story-of-the-Tamamayu;PS1;51385
Jeff-Waynes-The-War-of-the-Worlds;PS1;55834
Jeff-Waynes-The-War-of-the-Worlds;PS1;57328
Jeremy-McGrath-Supercross-2000;PS1;52065
Jeremy-McGrath-Supercross-98;PS1;51917
Jersey-Devil;PS1;52681
Jet-Ace;PS1;55039
Jet-Rider;PS1;50969
Jet-Rider-2;PS1;50970
Jetracer;PS1;54749
Jigsaw-Madness;PS1;54771
Jim-Hensons-Bear-in-the-Big-Blue-House;PS1;52514
Jim-Hensons-The-Hoobs;PS1;55703
Jimmy-Whites-2-Cueball;PS1;52289
Jinx;PS1;52527
Johnny-Bazookatone;PS1;50685
JoJos-Bizarre-Adventure;PS1;53007
Jonah-Lomu-Rugby;PS1;54773
Judge-Dredd;PS1;51051
Jumping-Flash!;PS1;51248
Jumping-Flash!-2;PS1;50712
Junior-Sports-Football;PS1;53934
Jupiter-Strike;PS1;52292
K-1-Grand-Prix;PS1;54865
K-1-The-Arena-Fighters;PS1;54714
Kagero-Deception-II;PS1;53832
Kakuge-Yarou-Fighting-Game-Creator;PS1;17053
Kart-Challenge;PS1;52258
Kensei-Sacred-Fist;PS1;50914
Kick-Off-World;PS1;55065
Kick-Off-World;PS1;55005
Kick-Off-World-Manager;PS1;55498
Kickboxing-Knockout;PS1;54700
Kileak-The-Blood;PS1;51252
Killer-Loop;PS1;52625
Killing-Zone;PS1;55088
King-of-Bowling-2;PS1;52689
King-of-Bowling-3;PS1;55713
King-of-Fighters-95-The;PS1;53525
Kings-Field;PS1;17055
Kings-Field;PS1;50983
Kings-Field-III-Pilot-Style;PS1;6303
Kingsleys-Adventure;PS1;54647
Kirikou;PS1;55341
Kirikou;PS1;51696
KISS-Pinball;PS1;52423
KKND-Krossfire;PS1;53767
Klonoa-Beach-Volleyball;PS1;52145
Klonoa-Door-to-Phantomile;PS1;54645
Klonoa-Door-to-Phantomile;PS1;57329
Knockout-Kings-2000;PS1;53792
Knockout-Kings-2001;PS1;55718
Knockout-Kings-99;PS1;53933
Konami-Open-Golf;PS1;54245
Kotobuki-Grand-Prix;PS1;54738
Koudelka;PS1;52548
Koudelka;PS1;52550
Krazy-Ivan;PS1;52345
Krazy-Ivan;PS1;55383
Kula-World;PS1;52147
Kurushi;PS1;54888
Kurushi-Final;PS1;54445
Kurushi-Final;PS1;57457
Land-Before-Time-The-Big-Water-Adventure;PS1;55895
Land-Before-Time-The-Racing-Adventure;PS1;54848
Land-Before-Time-The-Return-to-the-Great-Valley;PS1;51387
Land-Maker;PS1;52671
Langrisser-IV;PS1;17043
Largo-Winch-Commando-SAR;PS1;52497
Last-Report-The;PS1;53515
Last-Report-The;PS1;52607
Last-Report-The;PS1;57516
Le-Mans-24-Hours;PS1;51339
Legacy-of-Kain-Soul-Reaver;PS1;51120
Legacy-of-Kain-Soul-Reaver;PS1;55270
Legend;PS1;54551
Legend-of-Dragoon-The;PS1;51473
Legend-of-Dragoon-The;PS1;51475
Legend-of-Kartia;PS1;50928
Legend-of-Legaia;PS1;55056
Legend-of-Legaia;PS1;56384
Legend-of-Mulan;PS1;54689
Legend-of-Pocahontas;PS1;52390
LEGO-Island-2-The-Bricksters-Revenge;PS1;54830
LEGO-Isola-2-La-Rivincita-del-Briccone;PS1;55340
LEGO-Racers;PS1;51495
LEGO-Rock-Raiders;PS1;53689
Lemmings-&-Oh-No!-More-Lemmings;PS1;52183
Lethal-Enforcers;PS1;53834
LiberoGrande;PS1;52116
Liberogrande-International;PS1;53509
Lifeforce-Tenka;PS1;55695
Lifeforce-Tenka;PS1;57435
Lion-and-the-King;PS1;52389
Lion-and-the-King-2;PS1;55066
Little-Big-Adventure;PS1;51093
Live-Wire!;PS1;54926
LMA-Manager;PS1;52894
LMA-Manager-2001;PS1;52439
LMA-Manager-2002;PS1;54878
Loaded;PS1;51384
Lomax;PS1;53520
London-Racer;PS1;50900
London-Racer-II;PS1;53684
Lone-Soldier;PS1;53698
Looney-Tunes-Racing;PS1;53493
Lord-of-the-Jungle;PS1;54860
Lost-Vikings-2-Norse-by-Norsewest;PS1;53686
Lost-World-The-Jurassic-Park;PS1;52587
Lost-World-The-Jurassic-Park--EDC-;PS1;52588
Louvre-La-Maledizione-Finale;PS1;55338
Louvre-The-Final-Curse;PS1;54415
Lucky-Luke;PS1;52088
Lucky-Luke-Western-Fever;PS1;54246
M&Ms-Shell-Shocked;PS1;55694
Machine-Hunter;PS1;55476
Machine-Hunter;PS1;57330
Madden-NFL-2000;PS1;52900
Madden-NFL-2001;PS1;52233
Madden-NFL-97;PS1;52898
Madden-NFL-98;PS1;52592
Madden-NFL-99;PS1;52899
Magic-Carpet;PS1;54651
Magic-The-Gathering---BattleMage;PS1;52794
Magical-Drop-III--Magical-Drop-III-;PS1;54796
Magical-Tetris-Challenge;PS1;55714
Martian-Gothic-Unification;PS1;51168
Marvel-Super-Heroes;PS1;51767
Marvel-Super-Heroes-vs.-Street-Fighter;PS1;51766
Marvel-vs.-Capcom-Clash-of-Super-Heroes;PS1;51765
Mary-Kings-Riding-Star;PS1;52601
Mary-Kate-and-Ashley-Crush-Course;PS1;54857
Mary-Kate-and-Ashley-Winners-Circle;PS1;54765
Mass-Destruction;PS1;52621
Master-of-Monsters-Disciples-of-Gaia;PS1;54544
Mat-Hoffmans-Pro-BMX;PS1;53067
Max-Power-Racing;PS1;54772
Maximum-Force;PS1;52259
MDK;PS1;51121
MechWarrior-2-31st-Century-Combat---Arcade-Combat-Edition;PS1;50849
Medal-of-Honor;PS1;50930
Medal-of-Honor-Underground;PS1;51139
MediEvil;PS1;50789
MediEvil;PS1;55434
MediEvil-2;PS1;50790
MediEvil-2;PS1;51297
Mega-Man-8;PS1;54788
Mega-Man-Legends;PS1;54728
Mega-Man-Legends-2;PS1;54927
Mega-Man-X3;PS1;51083
Mega-Man-X4;PS1;53656
Mega-Man-X5;PS1;53535
Mega-Man-X6;PS1;51079
Mega-Man-Battle-&-Chase;PS1;53082
Men-in-Black-The-Game;PS1;51626
Men-in-Black-The-Game;PS1;57464
Men-in-Black-The-Series---Crashdown;PS1;55610
Men-in-Black-The-Series---Crashdown;PS1;55201
Metal-Gear-Solid;PS1;50793
Metal-Gear-Solid;PS1;50611
Metal-Gear-Solid-Special-Missions;PS1;51111
Metal-Slug-X;PS1;54997
Michael-Owens-World-League-Soccer-99;PS1;50795
Michael-Schumacher-Racing-World-Kart-2002;PS1;51722
Michelin-Rally-Masters-Race-of-Champions;PS1;55263
Michelin-Rally-Masters-Race-of-Champions;PS1;54757
Mickeys-Wild-Adventure;PS1;50961
Mickeys-Wild-Adventure--EDC-;PS1;52437
Micro-Machines-V3;PS1;51048
Micro-Machines-V3--EDC-;PS1;54314
Micro-Maniacs;PS1;51159
Midnight-in-Vegas;PS1;52457
Midnight-Run-Road-Fighter-2;PS1;53835
Mighty-Hits-Special;PS1;55061
Mike-Tyson-Boxing;PS1;52182
Mille-Miglia;PS1;51160
Millennium-Soldier-Expendable;PS1;52531
Miracle-Space-Race;PS1;51161
Misadventures-of-Tron-Bonne-The;PS1;54889
Missile-Command;PS1;51639
Missile-Command;PS1;52543
Mission-The;PS1;51194
Mission-Impossible;PS1;51119
Mobil-1-Rally-Championship;PS1;52371
Mobile-Light-Force;PS1;54681
MoHo;PS1;53693
Monaco-Grand-Prix-Racing-Simulation-2;PS1;52679
Monkey-Hero;PS1;51086
Monopoly;PS1;54291
Monster-Racer;PS1;54754
Monster-Rancher;PS1;54931
Monster-Trucks;PS1;53270
MonsterSeed;PS1;53836
Monte-Carlo-Games-Compendium;PS1;54894
Moorhen-3-Chicken-Chase;PS1;55268
Moorhen-3-Chicken-Chase;PS1;52189
Mort-the-Chicken;PS1;53247
Mortal-Kombat-3;PS1;50778
Mortal-Kombat-4;PS1;50929
Mortal-Kombat-Mythologies-Sub-Zero;PS1;50831
Mortal-Kombat-Trilogy;PS1;50724
Mortal-Kombat-Trilogy--Midway-Classics-;PS1;50860
Mortal-Kombat-Special-Forces;PS1;50734
Moses-Prince-of-Egypt;PS1;52692
Moto-Racer;PS1;50998
Moto-Racer--EDC-;PS1;58695
Moto-Racer-2;PS1;50996
Moto-Racer-World-Tour;PS1;51136
Motocross-Mania;PS1;51920
Motocross-Mania-2;PS1;52089
Motor-Mash;PS1;54910
Motor-Toon-Grand-Prix-2;PS1;53712
Motor-Toon-Grand-Prix-2--EDC-;PS1;58756
Motorhead;PS1;50826
Mr.-Driller;PS1;54802
Ms.-Pac-Man-Maze-Madness;PS1;53508
MTV-Celebrity-Deathmatch;PS1;52112
MTV-Sports-Pure-Ride;PS1;54277
MTV-Sports-Skateboarding-featuring-Andy-Macdonald;PS1;53804
MTV-Sports-Snowboarding;PS1;51694
MTV-Sports-T.J.-Lavins-Ultimate-BMX;PS1;54850
Mummy-The;PS1;53937
Muppet-Monster-Adventure;PS1;55689
Muppet-Monster-Adventure;PS1;55501
Muppet-RaceMania;PS1;55697
Muppet-RaceMania;PS1;57612
Music-2000;PS1;50879
Music-Music-Creation-for-the-PlayStation;PS1;50612
Myst;PS1;51023
N-Gen-Racing;PS1;51006
N2O;PS1;52938
Nagano-Winter-Olympics-98;PS1;50848
Namco-Museum-Vol.-1;PS1;50718
Namco-Museum-Vol.-2;PS1;54842
Namco-Museum-Vol.-3;PS1;54790
Namco-Museum-Vol.-4;PS1;52311
Namco-Museum-Vol.-5;PS1;52312
Namco-Soccer-Prime-Goal;PS1;54400
Namco-Tennis-Smash-Court;PS1;54750
NanoTek-Warrior;PS1;55532
NASCAR-2000;PS1;50853
NASCAR-98;PS1;55310
NASCAR-99;PS1;50977
NBA-Basketball-2000;PS1;52885
NBA-Fastbreak-98;PS1;52443
NBA-Hoopz;PS1;52291
NBA-in-the-Zone;PS1;54052
NBA-in-the-Zone-2;PS1;54063
NBA-in-the-Zone-2000;PS1;53805
NBA-Jam-Extreme;PS1;53524
NBA-Jam-Tournament-Edition;PS1;55126
NBA-Live-2000;PS1;52670
NBA-Live-2000;PS1;51491
NBA-Live-2001;PS1;52348
NBA-Live-2001;PS1;55203
NBA-Live-2002;PS1;55478
NBA-Live-2002;PS1;55264
NBA-Live-2003;PS1;55888
NBA-Live-2003;PS1;55343
NBA-Live-96;PS1;53704
NBA-Live-97;PS1;52175
NBA-Live-98;PS1;52535
NBA-Live-99;PS1;52575
NBA-Live-99;PS1;51330
NBA-Pro-98;PS1;53703
NBA-Pro-99;PS1;52630
NBA-Showtime-NBA-on-NBC;PS1;52665
Necronomicon-Ispirato-alle-opere-di-H.P.-Lovecraft;PS1;55204
Necronomicon-The-Dawning-of-Darkness;PS1;55690
Need-for-Speed-II;PS1;50693
Need-for-Speed-III-Hot-Pursuit;PS1;51112
Need-for-Speed-Porsche-2000;PS1;50814
Need-for-Speed-Porsche-2000;PS1;51772
Need-for-Speed-Road-Challenge;PS1;51816
Need-for-Speed-Road-Challenge;PS1;50613
Need-for-Speed-Road-Challenge;PS1;56388
Net-Yaroze-Boot-Disc;PS1;53490
Newman-Haas-Racing;PS1;52965
Next-Tetris-The;PS1;54638
NFL-Blitz-2000;PS1;52090
NFL-GameDay;PS1;54652
NFL-Quarterback-Club-97;PS1;54070
NFL-Xtreme;PS1;54301
NHL-2000;PS1;52346
NHL-2000;PS1;56758
NHL-2001;PS1;57839
NHL-2001;PS1;52590
NHL-97;PS1;52432
NHL-98;PS1;52288
NHL-99;PS1;52608
NHL-Blades-of-Steel-2000;PS1;55352
NHL-Breakaway-98;PS1;52290
NHL-Championship-2000;PS1;51496
NHL-Face-Off;PS1;51040
NHL-Face-Off-97;PS1;50984
NHL-FaceOff-2000;PS1;54876
NHL-FaceOff-98;PS1;51388
NHL-FaceOff-99;PS1;50715
NHL-Powerplay;PS1;51631
NHL-Powerplay-98;PS1;52352
NHL-Rock-the-Rink;PS1;52296
Nice-Cats;PS1;52567
Nick-Jr.-Dora-the-Explorer-Barnyard-Buddies;PS1;56371
Nickelodeon-Rocket-Power-Team-Rocket-Rescue;PS1;51193
Nickelodeon-Rugrats-in-Paris-The-Movie;PS1;53967
Nickelodeon-Rugrats-Alla-Ricerca-di-Reptar;PS1;57485
Nickelodeon-Rugrats-Search-for-Reptar;PS1;53146
Nickelodeon-Rugrats-Studio-Tour;PS1;53688
Nickelodeon-Rugrats-Studio-Tour;PS1;57486
Nickelodeon-Rugrats-Totally-Angelica;PS1;55698
Nickelodeon-SpongeBob-SquarePants-SuperSponge;PS1;51164
Nicktoons-Racing;PS1;54958
Nightmare-Creatures;PS1;50934
Nightmare-Creatures-II;PS1;50809
Ninja-Shadow-of-Darkness;PS1;51032
Ninja-Shadow-of-Darkness;PS1;57341
No-Fear-Downhill-Mountain-Biking;PS1;50801
No-One-Can-Stop-Mr.-Domino;PS1;54787
Noddys-Magic-Adventure;PS1;54337
Note-The;PS1;55041
Novastorm;PS1;51042
Nuclear-Strike;PS1;51055
O.D.T.;PS1;52583
O.D.T.;PS1;55194
Oddworld-Abes-Exoddus;PS1;50833
Oddworld-Abes-Exoddus;PS1;50834
Oddworld-Abes-Oddysee;PS1;50835
Oddworld-Abes-Oddysee;PS1;53002
Off-World-Interceptor-Extreme;PS1;53705
Olympic-Games;PS1;54559
Olympic-Soccer;PS1;50838
